KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000851001,T000851002,T000851003,T000851004,T000851005,T000851006,T000851007,T000851008,T000851009
,,,,,,,一般世帯総数,　親族世帯,　核家族世帯,　　うち夫婦のみの世帯,　　うち夫婦と子供から成る世帯,　核家族以外の世帯,　６歳未満世帯員のいる一般世帯総数,　１８歳未満世帯員のいる一般世帯総数,　６５歳以上世帯員のいる一般世帯総数
1428034102,3,空知総合振興局長沼町,本町北２丁目,0,,,66,51,45,18,23,6,5,11,36
1428034103,3,空知総合振興局長沼町,本町北３丁目,0,,,54,48,42,12,25,6,10,17,17
14280342,2,空知総合振興局長沼町,本町南,0,,,10,7,6,3,2,1,-,1,5
14280350,2,空知総合振興局長沼町,栄町,0,,,117,87,81,48,22,6,4,14,71
1428035001,3,空知総合振興局長沼町,栄町１丁目,0,,,62,43,42,23,12,1,2,6,37
1428035002,3,空知総合振興局長沼町,栄町２丁目,0,,,55,44,39,25,10,5,2,8,34
14280361,2,空知総合振興局長沼町,中央北,0,,,9,6,4,2,2,2,2,2,6
14280362,2,空知総合振興局長沼町,中央南,0,,,49,39,33,19,10,6,2,6,34
1428036201,3,空知総合振興局長沼町,中央南１丁目,0,,,43,33,28,15,9,5,1,5,31
1428036202,3,空知総合振興局長沼町,中央南２丁目,0,,,6,6,5,4,1,1,1,1,3
14280371,2,空知総合振興局長沼町,銀座北,0,,,19,12,10,5,4,2,-,1,14
14280372,2,空知総合振興局長沼町,銀座南,0,,,255,150,137,61,52,13,20,39,110
1428037201,3,空知総合振興局長沼町,銀座南１丁目,0,,,124,71,63,27,23,8,9,19,62
1428037202,3,空知総合振興局長沼町,銀座南２丁目,1,,37203,131,79,74,34,29,5,11,20,48
1428037203,3,空知総合振興局長沼町,銀座南３丁目,2,37202,,X,X,X,X,X,X,X,X,X
14280381,2,空知総合振興局長沼町,東町北,0,,,36,26,23,11,10,3,1,4,20
14280382,2,空知総合振興局長沼町,東町南,0,,,185,126,118,43,57,8,23,47,51
1428038201,3,空知総合振興局長沼町,東町南１丁目,0,,,66,36,35,14,16,1,6,9,26
1428038202,3,空知総合振興局長沼町,東町南２丁目,0,,,96,70,65,22,33,5,15,32,11
1428038203,3,空知総合振興局長沼町,東町南３丁目,0,,,23,20,18,7,8,2,2,6,14
14280390,2,空知総合振興局長沼町,宮下,0,,,308,201,185,76,68,16,15,47,161
1428039001,3,空知総合振興局長沼町,宮下１丁目,0,,,67,49,45,26,10,4,1,7,36
1428039002,3,空知総合振興局長沼町,宮下２丁目,0,,,137,80,73,25,31,7,12,30,67
1428039003,3,空知総合振興局長沼町,宮下３丁目,0,,,104,72,67,25,27,5,2,10,58
14280401,2,空知総合振興局長沼町,旭町北,0,,,94,62,55,18,33,7,7,24,40
14280402,2,空知総合振興局長沼町,旭町南,0,,,337,232,214,80,101,18,24,84,136
1428040201,3,空知総合振興局長沼町,旭町南１丁目,0,,,161,93,82,34,34,11,10,26,81
1428040202,3,空知総合振興局長沼町,旭町南２丁目,0,,,118,96,92,33,44,4,11,38,38
1428040203,3,空知総合振興局長沼町,旭町南３丁目,0,,,58,43,40,13,23,3,3,20,17
14280410,2,空知総合振興局長沼町,曙町,0,,,87,70,62,22,29,8,7,27,42
1428041001,3,空知総合振興局長沼町,曙町１丁目,0,,,30,26,24,14,9,2,1,9,13
1428041002,3,空知総合振興局長沼町,曙町２丁目,0,,,57,44,38,8,20,6,6,18,29
14280420,2,空知総合振興局長沼町,あかね,0,,,338,256,239,109,108,17,20,75,127
1428042001,3,空知総合振興局長沼町,あかね１丁目,0,,,135,98,90,31,50,8,13,40,29
1428042002,3,空知総合振興局長沼町,あかね２丁目,0,,,131,106,102,51,45,4,5,29,52
1428042003,3,空知総合振興局長沼町,あかね３丁目,0,,,72,52,47,27,13,5,2,6,46
14280430,2,空知総合振興局長沼町,しらかば,0,,,169,144,127,50,59,17,18,45,75
1428043001,3,空知総合振興局長沼町,しらかば１丁目,0,,,110,96,86,27,46,10,14,37,38
1428043002,3,空知総合振興局長沼町,しらかば２丁目,0,,,59,48,41,23,13,7,4,8,37
14280440,2,空知総合振興局長沼町,馬追台,0,,,-,-,-,-,-,-,-,-,-
14280450,2,空知総合振興局長沼町,西町,0,,,77,56,54,27,21,2,5,18,27
1429,1,空知総合振興局栗山町,,0,,,5158,3483,2977,1411,1132,506,354,907,2793
14290010,2,空知総合振興局栗山町,松風,0,,,1037,618,575,277,212,43,79,170,472
1429001001,3,空知総合振興局栗山町,松風２丁目,0,,,267,171,159,69,59,12,18,42,122
1429001002,3,空知総合振興局栗山町,松風３丁目,0,,,367,202,189,96,71,13,31,59,142
1429001003,3,空知総合振興局栗山町,松風４丁目,0,,,403,245,227,112,82,18,30,69,208
14290020,2,空知総合振興局栗山町,中央,0,,,951,611,545,270,204,66,56,144,483
1429002001,3,空知総合振興局栗山町,中央１丁目,0,,,160,92,80,43,28,12,6,20,80
1429002002,3,空知総合振興局栗山町,中央２丁目,0,,,209,114,97,43,41,17,7,25,100
1429002003,3,空知総合振興局栗山町,中央３丁目,0,,,210,139,123,54,49,16,20,42,103
1429002004,3,空知総合振興局栗山町,中央４丁目,0,,,372,266,245,130,86,21,23,57,200
14290030,2,空知総合振興局栗山町,錦,0,,,178,112,100,41,45,12,11,24,96
1429003001,3,空知総合振興局栗山町,錦１丁目,0,,,26,19,18,9,7,1,3,4,16
1429003002,3,空知総合振興局栗山町,錦２丁目,0,,,48,29,27,8,14,2,3,7,22
1429003003,3,空知総合振興局栗山町,錦３丁目,0,,,87,55,46,19,22,9,5,13,45
1429003004,3,空知総合振興局栗山町,錦４丁目,0,,,17,9,9,5,2,-,-,-,13
14290040,2,空知総合振興局栗山町,桜丘,0,,,219,149,129,62,49,20,9,30,141
1429004001,3,空知総合振興局栗山町,桜丘１丁目,0,,,133,85,78,35,29,7,2,16,78
1429004002,3,空知総合振興局栗山町,桜丘２丁目,0,,,75,56,45,26,16,11,5,12,55
1429004003,3,空知総合振興局栗山町,桜丘３丁目,0,,,11,8,6,1,4,2,2,2,8
14290050,2,空知総合振興局栗山町,朝日,0,,,612,464,408,186,181,56,57,145,283
1429005001,3,空知総合振興局栗山町,朝日２丁目,0,,,17,11,10,7,1,1,-,-,9
1429005002,3,空知総合振興局栗山町,朝日３丁目,0,,,256,192,174,91,66,18,29,51,131
1429005003,3,空知総合振興局栗山町,朝日４丁目,0,,,339,261,224,88,114,37,28,94,143
14290060,2,空知総合振興局栗山町,字富士,0,,,265,181,161,64,59,20,20,71,151
14290070,2,空知総合振興局栗山町,字中里,0,,,427,308,279,123,109,29,24,80,189
14290080,2,空知総合振興局栗山町,字湯地,1,,90,194,137,109,60,36,28,13,29,122
14290090,2,空知総合振興局栗山町,字森,2,80,,X,X,X,X,X,X,X,X,X
14290100,2,空知総合振興局栗山町,字鳩山,0,,,38,26,16,9,4,10,1,5,33
14290110,2,空知総合振興局栗山町,字雨煙別,0,,,27,22,15,6,7,7,2,6,23
14290120,2,空知総合振興局栗山町,字緑丘,0,,,24,21,12,7,3,9,4,6,19
14290130,2,空知総合振興局栗山町,字北学田,0,,,47,38,25,15,9,13,3,9,34
14290140,2,空知総合振興局栗山町,字本沢,0,,,-,-,-,-,-,-,-,-,-
14290150,2,空知総合振興局栗山町,字桜山,0,,,32,26,16,11,1,10,2,3,24
14290160,2,空知総合振興局栗山町,字杵臼,0,,,60,54,34,15,12,20,2,9,50
14290170,2,空知総合振興局栗山町,字旭台,0,,,76,34,20,10,9,14,4,10,36
14290180,2,空知総合振興局栗山町,字共和,0,,,33,29,19,10,6,10,4,5,25
14290190,2,空知総合振興局栗山町,字三日月,0,,,20,18,9,5,4,9,3,4,19
14290200,2,空知総合振興局栗山町,角田,0,,,277,163,150,67,59,13,18,51,151
14290210,2,空知総合振興局栗山町,字阿野呂,0,,,36,30,20,5,11,10,4,6,29
14290220,2,空知総合振興局栗山町,字大井分,0,,,37,31,20,8,7,11,4,11,24
14290230,2,空知総合振興局栗山町,字南学田,0,,,70,62,36,22,7,26,3,7,60
14290240,2,空知総合振興局栗山町,字継立,0,,,325,227,195,93,73,32,24,61,197
14290250,2,空知総合振興局栗山町,字日出,0,,,55,35,29,15,7,6,-,2,44
14290260,2,空知総合振興局栗山町,字御園,0,,,45,35,18,10,5,17,4,8,33
14290270,2,空知総合振興局栗山町,字南角田,0,,,23,19,13,9,3,6,3,7,19
14290280,2,空知総合振興局栗山町,字円山,0,,,27,20,12,5,7,8,-,1,21
14290290,2,空知総合振興局栗山町,字東山,0,,,10,8,7,4,1,1,-,2,6
14290300,2,空知総合振興局栗山町,字滝下,0,,,13,5,5,2,2,-,-,1,9
1430,1,空知総合振興局月形町,,0,,,1437,886,739,361,269,147,76,194,759
14300010,2,空知総合振興局月形町,市北,0,,,215,134,122,57,34,12,7,26,129
1430001001,3,空知総合振興局月形町,市北第１区,0,,,60,45,41,18,13,4,3,9,37
1430001002,3,空知総合振興局月形町,市北第２区,0,,,76,47,41,22,7,6,1,8,37
1430001003,3,空知総合振興局月形町,市北第３区,0,,,79,42,40,17,14,2,3,9,55
14300020,2,空知総合振興局月形町,市南,0,,,221,117,110,59,36,7,8,21,94
1430002001,3,空知総合振興局月形町,市南第１区,0,,,24,16,13,8,2,3,-,2,19
1430002002,3,空知総合振興局月形町,市南第２区,0,,,92,39,37,16,16,2,4,8,31
1430002003,3,空知総合振興局月形町,市南第３区,0,,,105,62,60,35,18,2,4,11,44
14300030,2,空知総合振興局月形町,北農場,0,,,337,162,143,71,60,19,27,51,106
1430003001,3,空知総合振興局月形町,北農場第１区,1,,50,195,115,97,55,31,18,9,23,104
1430003002,3,空知総合振興局月形町,北農場第２区,0,,,142,47,46,16,29,1,18,28,2
14300040,2,空知総合振興局月形町,赤川,0,,,231,150,141,64,55,9,14,36,115
1430004001,3,空知総合振興局月形町,赤川第１区,0,,,142,86,81,39,29,5,8,22,74
1430004002,3,空知総合振興局月形町,赤川第２区,0,,,89,64,60,25,26,4,6,14,41
14300050,2,空知総合振興局月形町,新生区,2,3001,,X,X,X,X,X,X,X,X,X
14300060,2,空知総合振興局月形町,雁里区,0,,,8,8,7,4,2,1,-,1,5
14300070,2,空知総合振興局月形町,南耕地区,0,,,74,61,49,23,22,12,1,9,53
14300080,2,空知総合振興局月形町,知来乙区,0,,,40,33,16,6,9,17,3,8,29
14300090,2,空知総合振興局月形町,昭栄区,0,,,40,31,19,6,7,12,2,7,27
14300100,2,空知総合振興局月形町,中和,0,,,87,55,42,26,14,13,4,11,54
1430010001,3,空知総合振興局月形町,中和第１区,0,,,42,27,22,12,10,5,3,8,23
1430010002,3,空知総合振興局月形町,中和第２区,0,,,32,16,12,8,3,4,-,1,21
1430010003,3,空知総合振興局月形町,中和第３区,0,,,13,12,8,6,1,4,1,2,10
14300110,2,空知総合振興局月形町,札比内,0,,,184,135,90,45,30,45,10,24,147
1430011001,3,空知総合振興局月形町,札比内第１区,0,,,20,18,12,8,4,6,1,3,19
1430011002,3,空知総合振興局月形町,札比内第２区,0,,,19,17,8,4,1,9,1,4,16
1430011003,3,空知総合振興局月形町,札比内第３区,0,,,25,20,13,7,4,7,4,6,19
1430011004,3,空知総合振興局月形町,札比内第４区,0,,,11,7,3,2,1,4,1,1,9
1430011005,3,空知総合振興局月形町,札比内第５区,0,,,57,33,30,15,12,3,2,4,44
1430011006,3,空知総合振興局月形町,札比内第６区,0,,,27,22,16,7,6,6,-,3,19
1430011007,3,空知総合振興局月形町,札比内第７区,0,,,25,18,8,2,2,10,1,3,21
14300120,2,空知総合振興局月形町,字なし区域,0,,,-,-,-,-,-,-,-,-,-
1431,1,空知総合振興局浦臼町,,0,,,847,574,477,244,154,97,56,140,474
14310010,2,空知総合振興局浦臼町,浦臼,0,,,548,377,343,162,118,34,37,98,289
1431001001,3,空知総合振興局浦臼町,浦臼第１,0,,,30,26,18,10,6,8,2,3,24
1431001002,3,空知総合振興局浦臼町,浦臼第２,0,,,105,73,69,29,26,4,11,23,53
1431001003,3,空知総合振興局浦臼町,浦臼第３,0,,,168,125,120,45,51,5,17,51,73
1431001004,3,空知総合振興局浦臼町,浦臼第４,0,,,37,26,22,15,4,4,1,2,19
1431001005,3,空知総合振興局浦臼町,浦臼第５,0,,,64,26,25,17,7,1,4,6,23
1431001006,3,空知総合振興局浦臼町,浦臼第６,0,,,36,26,22,11,5,4,-,1,28
1431001007,3,空知総合振興局浦臼町,浦臼第７,0,,,62,42,37,19,11,5,-,6,40
1431001008,3,空知総合振興局浦臼町,浦臼第８,0,,,46,33,30,16,8,3,2,6,29
14310020,2,空知総合振興局浦臼町,鶴沼,0,,,169,118,81,47,26,37,15,30,96
1431002001,3,空知総合振興局浦臼町,鶴沼第１,0,,,63,37,28,20,7,9,7,9,26
1431002002,3,空知総合振興局浦臼町,鶴沼第２,0,,,76,57,39,18,14,18,5,16,51
1431002003,3,空知総合振興局浦臼町,鶴沼第３,0,,,30,24,14,9,5,10,3,5,19
14310030,2,空知総合振興局浦臼町,字晩生内,0,,,130,79,53,35,10,26,4,12,89
1431003001,3,空知総合振興局浦臼町,字晩生内第１,0,,,38,30,15,7,5,15,2,7,32
1431003002,3,空知総合振興局浦臼町,字晩生内第２,0,,,49,12,10,7,2,2,-,1,24
1431003003,3,空知総合振興局浦臼町,字晩生内第３,0,,,43,37,28,21,3,9,2,4,33
14310040,2,空知総合振興局浦臼町,字なし区域,0,,,-,-,-,-,-,-,-,-,-
1432,1,空知総合振興局新十津川町,,0,,,2557,2004,1665,804,623,339,186,546,1508
14320010,2,空知総合振興局新十津川町,字美沢,2,20,,X,X,X,X,X,X,X,X,X
14320020,2,空知総合振興局新十津川町,字大和,1,,10,191,155,104,52,36,51,10,23,154
14320030,2,空知総合振興局新十津川町,字中央,0,,,1761,1354,1219,569,467,135,138,410,907
1432003001,3,空知総合振興局新十津川町,字中央,0,,,295,219,194,94,59,25,17,51,166
1432003002,3,空知総合振興局新十津川町,字中央,0,,,268,197,178,111,44,19,8,26,183
1432003003,3,空知総合振興局新十津川町,字中央,0,,,337,273,250,125,92,23,15,67,148
1432003004,3,空知総合振興局新十津川町,字中央,0,,,312,260,239,81,124,21,42,117,132
1432003005,3,空知総合振興局新十津川町,字中央,0,,,255,184,163,81,56,21,14,47,147
1432003006,3,空知総合振興局新十津川町,字中央,0,,,294,221,195,77,92,26,42,102,131
14320040,2,空知総合振興局新十津川町,字弥生,0,,,148,115,79,40,29,36,6,31,107
14320050,2,空知総合振興局新十津川町,字花月,0,,,236,192,129,69,45,63,14,42,180
1432005001,3,空知総合振興局新十津川町,字花月,0,,,130,118,67,36,26,51,11,27,106
1432005002,3,空知総合振興局新十津川町,字花月,0,,,106,74,62,33,19,12,3,15,74
14320060,2,空知総合振興局新十津川町,字総進,0,,,144,123,94,56,30,29,13,29,97
14320070,2,空知総合振興局新十津川町,字学園,0,,,31,26,18,8,7,8,3,4,22
14320080,2,空知総合振興局新十津川町,字吉野,1,,90,46,39,22,10,9,17,2,7,41
14320090,2,空知総合振興局新十津川町,字幌加,2,80,,X,X,X,X,X,X,X,X,X
1433,1,空知総合振興局妹背牛町,,0,,,1266,923,740,404,241,183,77,208,812
14330010,2,空知総合振興局妹背牛町,字妹背牛,0,,,1208,871,705,384,230,166,74,197,770
1433001001,3,空知総合振興局妹背牛町,字妹背牛１区,0,,,878,598,519,284,166,79,48,122,545
1433001002,3,空知総合振興局妹背牛町,字妹背牛２区,0,,,48,31,19,11,6,12,3,9,29
1433001003,3,空知総合振興局妹背牛町,字妹背牛３区,0,,,81,69,55,23,24,14,10,25,41
1433001004,3,空知総合振興局妹背牛町,字妹背牛４区,0,,,29,26,18,10,6,8,3,5,18
1433001005,3,空知総合振興局妹背牛町,字妹背牛５区,0,,,38,32,26,11,10,6,1,7,28
1433001006,3,空知総合振興局妹背牛町,字妹背牛６区,0,,,55,40,31,25,5,9,-,4,46
1433001009,3,空知総合振興局妹背牛町,字妹背牛９区,0,,,36,33,21,10,9,12,2,9,24
1433001010,3,空知総合振興局妹背牛町,字妹背牛１０区,0,,,23,23,11,6,4,12,2,6,20
1433001011,3,空知総合振興局妹背牛町,字妹背牛１１区,0,,,20,19,5,4,-,14,5,10,19
14330020,2,空知総合振興局妹背牛町,字下メム,0,,,14,12,10,7,2,2,-,1,9
14330030,2,空知総合振興局妹背牛町,字大鳳,0,,,37,33,21,10,8,12,3,8,28
14330040,2,空知総合振興局妹背牛町,字秩父別,0,,,7,7,4,3,1,3,-,2,5
1434,1,空知総合振興局秩父別町,,0,,,1014,739,601,303,229,138,75,172,618
14340010,2,空知総合振興局秩父別町,字秩父別,0,,,983,716,580,292,224,136,74,171,593
14340020,2,空知総合振興局秩父別町,字滝の上,2,30,,X,X,X,X,X,X,X,X,X
14340030,2,空知総合振興局秩父別町,字東山,1,,0020;0040,11,10,9,5,2,1,-,-,9
14340040,2,空知総合振興局秩父別町,字中山,2,30,,X,X,X,X,X,X,X,X,X
14340050,2,空知総合振興局秩父別町,字南山,0,,,10,5,5,4,1,-,-,-,9
14340060,2,空知総合振興局秩父別町,字一巳,0,,,10,8,7,2,2,1,1,1,7
1436,1,空知総合振興局雨竜町,,0,,,999,728,615,319,231,113,66,189,567
14360010,2,空知総合振興局雨竜町,南竜,0,,,21,19,15,7,7,4,2,6,10
14360020,2,空知総合振興局雨竜町,黎明,0,,,21,19,15,8,7,4,2,4,15
14360030,2,空知総合振興局雨竜町,平和,0,,,143,86,77,20,47,9,12,40,39
14360040,2,空知総合振興局雨竜町,南伏古,0,,,13,12,9,4,3,3,-,-,12
14360050,2,空知総合振興局雨竜町,北伏古,0,,,12,8,6,4,2,2,1,1,9
14360060,2,空知総合振興局雨竜町,南市街,0,,,132,101,93,60,22,8,8,24,78
14360070,2,空知総合振興局雨竜町,北市街,0,,,153,105,92,57,24,13,4,22,100
14360080,2,空知総合振興局雨竜町,若葉,0,,,15,15,13,4,7,2,2,4,9
14360090,2,空知総合振興局雨竜町,清流,0,,,9,7,5,4,-,2,-,-,7
14360100,2,空知総合振興局雨竜町,新生,0,,,14,12,10,5,2,2,-,-,13
14360110,2,空知総合振興局雨竜町,基線,0,,,25,19,16,8,6,3,-,3,17
14360120,2,空知総合振興局雨竜町,雄飛,0,,,194,133,123,58,59,10,25,53,83
14360130,2,空知総合振興局雨竜町,字中島,0,,,22,19,15,8,6,4,3,4,15
14360140,2,空知総合振興局雨竜町,追分,0,,,73,43,35,24,9,8,2,7,44
14360150,2,空知総合振興局雨竜町,東豊里,0,,,16,11,9,4,3,2,1,1,13
14360160,2,空知総合振興局雨竜町,西豊里,0,,,16,14,8,2,4,6,-,4,14
14360170,2,空知総合振興局雨竜町,字洲本,0,,,29,24,13,8,4,11,2,8,22
14360180,2,空知総合振興局雨竜町,字面白内,0,,,24,23,19,12,6,4,1,3,18
14360190,2,空知総合振興局雨竜町,字渭の津,0,,,27,23,21,9,7,2,-,1,19
14360200,2,空知総合振興局雨竜町,字恵岱別牧岡,0,,,24,19,12,6,4,7,1,4,16
14360210,2,空知総合振興局雨竜町,川上,0,,,16,16,9,7,2,7,-,-,14
14360220,2,空知総合振興局雨竜町,字恵岱別,0,,,-,-,-,-,-,-,-,-,-
14360230,2,空知総合振興局雨竜町,字国領,0,,,-,-,-,-,-,-,-,-,-
1437,1,空知総合振興局北竜町,,0,,,778,576,439,232,145,137,48,130,507
14370010,2,空知総合振興局北竜町,字碧水,0,,,112,85,61,34,20,24,4,12,83
14370020,2,空知総合振興局北竜町,字岩村,0,,,32,30,15,9,6,15,4,8,27
14370030,2,空知総合振興局北竜町,字美葉牛,0,,,55,46,24,17,5,22,3,7,46
14370040,2,空知総合振興局北竜町,字西川,0,,,43,35,25,16,3,10,1,4,31
14370050,2,空知総合振興局北竜町,字板谷,0,,,72,59,47,20,19,12,11,17,35
14370060,2,空知総合振興局北竜町,字和,0,,,405,269,229,117,79,40,24,75,236
14370070,2,空知総合振興局北竜町,字三谷,0,,,45,41,30,17,9,11,-,3,40
14370080,2,空知総合振興局北竜町,字恵岱別,1,,90,14,11,8,2,4,3,1,4,9
14370090,2,空知総合振興局北竜町,字竜西,2,80,,X,X,X,X,X,X,X,X,X
14370100,2,空知総合振興局北竜町,字なし地域,0,,,-,-,-,-,-,-,-,-,-
1438,1,空知総合振興局沼田町,,0,,,1329,904,761,395,271,143,69,206,745
14380010,2,空知総合振興局沼田町,北一条,0,,,62,39,34,20,12,5,7,9,27
1438001003,3,空知総合振興局沼田町,北一条３丁目,0,,,20,11,11,6,5,-,4,5,6
1438001004,3,空知総合振興局沼田町,北一条４丁目,2,1005,,X,X,X,X,X,X,X,X,X
1438001005,3,空知総合振興局沼田町,北一条５丁目,1,,001004;001006,42,28,23,14,7,5,3,4,21
1438001006,3,空知総合振興局沼田町,北一条６丁目,2,1005,,X,X,X,X,X,X,X,X,X
14380020,2,空知総合振興局沼田町,本通,0,,,139,83,72,32,37,11,12,27,53
1438002001,3,空知総合振興局沼田町,本通１丁目,0,,,16,7,6,1,5,1,2,4,2
1438002002,3,空知総合振興局沼田町,本通２丁目,0,,,34,12,11,4,7,1,4,5,4
1438002003,3,空知総合振興局沼田町,本通３丁目,0,,,15,12,8,4,4,4,1,3,10
1438002004,3,空知総合振興局沼田町,本通４丁目,0,,,31,18,17,6,10,1,2,7,13
1438002005,3,空知総合振興局沼田町,本通５丁目,0,,,22,18,17,12,3,1,-,1,15
1438002006,3,空知総合振興局沼田町,本通６丁目,0,,,21,16,13,5,8,3,3,7,9
14380030,2,空知総合振興局沼田町,南一条,0,,,358,229,201,117,66,28,18,50,204
1438003001,3,空知総合振興局沼田町,南一条１丁目,0,,,43,30,23,11,9,7,3,10,28
1438003002,3,空知総合振興局沼田町,南一条２丁目,0,,,78,40,34,19,10,6,5,8,49
